location_id,region,latitude,longitude,building_type,tiv,deductible,policy_limit
LOC-02339,Miami (Hurricane),24.69591,-78.81654,Wood,262272.17,5245.44,262272.17
LOC-02340,Miami (Hurricane),26.02396,-80.22242,Wood,214072.54,4281.45,214072.54
LOC-02341,Miami (Hurricane),24.31658,-80.69661,Masonry,56937.75,5693.78,56937.75
LOC-02342,Miami (Hurricane),25.25992,-80.26518,Wood,198224.32,19822.43,198224.32
LOC-02343,Miami (Hurricane),24.76277,-79.56341,Wood,303734.2,30373.42,303734.2
LOC-02344,Miami (Hurricane),25.26289,-80.8505,Concrete,228771.27,4575.43,228771.27
LOC-02345,Miami (Hurricane),25.64655,-80.00947,Wood,238301.33,4766.03,238301.33
LOC-02346,Los Angeles (Quake),32.80511,-117.78865,Concrete,1422479.34,142247.93,1137983.47
LOC-02347,Los Angeles (Quake),35.17702,-120.07933,Concrete,159583.97,7979.2,191500.76
LOC-02348,Houston (Flood/Wind),27.18211,-95.26436,Wood,479413.7,9588.27,479413.7
LOC-02349,Houston (Flood/Wind),29.84725,-94.27207,Wood,488669.19,9773.38,586403.03
LOC-02350,Los Angeles (Quake),32.19311,-117.08538,Wood,551826.6,11036.53,441461.28
LOC-02351,Houston (Flood/Wind),31.23911,-94.64954,Wood,81973.2,1639.46,81973.2
LOC-02352,Los Angeles (Quake),35.05071,-116.80658,Wood,305226.25,6104.52,305226.25
LOC-02353,Miami (Hurricane),27.5665,-81.09656,Wood,297395.09,14869.75,356874.1
LOC-02354,Houston (Flood/Wind),29.96065,-96.04112,Wood,166102.21,3322.04,166102.21
LOC-02355,Los Angeles (Quake),33.50265,-119.44345,Wood,1166426.34,23328.53,1166426.34
LOC-02356,Los Angeles (Quake),32.19125,-117.97705,Wood,514236.99,25711.85,514236.99
LOC-02357,Houston (Flood/Wind),30.28519,-96.2483,Concrete,259684.65,25968.47,259684.65
LOC-02358,Houston (Flood/Wind),28.99608,-95.95516,Concrete,1160392.02,58019.6,1160392.02
LOC-02359,Houston (Flood/Wind),28.96193,-97.18209,Wood,924373.87,92437.39,924373.87
LOC-02360,Miami (Hurricane),25.32627,-80.73263,Wood,424763.19,42476.32,509715.83
LOC-02361,Houston (Flood/Wind),29.65063,-95.1077,Wood,306770.48,6135.41,245416.38
LOC-02362,Los Angeles (Quake),34.53638,-121.00032,Wood,236162.32,11808.12,236162.32
LOC-02363,Miami (Hurricane),24.55538,-80.5284,Wood,50000.0,2500.0,50000.0
LOC-02364,Miami (Hurricane),26.62178,-81.31328,Wood,389135.63,38913.56,311308.5
LOC-02365,Los Angeles (Quake),32.65794,-119.35336,Wood,275634.98,13781.75,275634.98
LOC-02366,Houston (Flood/Wind),30.31805,-94.21431,Wood,444038.94,44403.89,444038.94
LOC-02367,Los Angeles (Quake),32.44284,-116.41012,Wood,1294380.71,64719.04,1294380.71
LOC-02368,Los Angeles (Quake),33.69158,-117.69733,Wood,50000.0,5000.0,60000.0
LOC-02369,Los Angeles (Quake),32.77052,-118.67889,Masonry,230248.92,4604.98,230248.92
LOC-02370,Los Angeles (Quake),34.553,-119.91874,Steel,282374.28,14118.71,282374.28
LOC-02371,Houston (Flood/Wind),32.15885,-94.83871,Masonry,94722.35,4736.12,75777.88
LOC-02372,Los Angeles (Quake),32.61885,-118.80869,Concrete,152112.43,15211.24,182534.91
LOC-02373,Miami (Hurricane),25.83449,-81.1982,Wood,448716.08,22435.8,448716.08
LOC-02374,Los Angeles (Quake),32.42896,-118.85362,Concrete,127034.62,2540.69,152441.54
LOC-02375,Houston (Flood/Wind),30.06773,-93.22709,Wood,94418.01,1888.36,94418.01
LOC-02376,Houston (Flood/Wind),30.78506,-95.10591,Wood,62654.15,1253.08,62654.15
LOC-02377,Houston (Flood/Wind),30.75598,-95.44348,Wood,1359002.28,135900.23,1359002.28
LOC-02378,Miami (Hurricane),24.33001,-78.79153,Wood,507258.51,10145.17,608710.22
LOC-02379,Miami (Hurricane),25.23824,-80.55712,Wood,93576.21,1871.52,93576.21
LOC-02380,Houston (Flood/Wind),30.04803,-96.88525,Wood,203263.71,10163.19,203263.71
LOC-02381,Miami (Hurricane),26.0415,-82.16833,Wood,215751.06,21575.11,215751.06
LOC-02382,Miami (Hurricane),25.27347,-78.32904,Wood,170088.56,8504.43,170088.56
LOC-02383,Miami (Hurricane),26.13842,-80.42908,Masonry,283598.79,5671.98,283598.79
LOC-02384,Los Angeles (Quake),37.42115,-117.62117,Wood,107202.51,10720.25,107202.51
LOC-02385,Houston (Flood/Wind),28.52276,-94.71423,Concrete,592518.51,59251.85,592518.51
LOC-02386,Houston (Flood/Wind),30.01261,-94.72172,Wood,1098992.77,54949.64,1098992.77
LOC-02387,Los Angeles (Quake),33.2292,-117.61136,Wood,369633.78,36963.38,369633.78
LOC-02388,Miami (Hurricane),25.78898,-79.86885,Wood,50000.0,5000.0,40000.0
LOC-02389,Los Angeles (Quake),32.8312,-117.99257,Concrete,90529.26,4526.46,72423.41
LOC-02390,Los Angeles (Quake),33.37191,-118.70733,Wood,531257.15,10625.14,531257.15
LOC-02391,Miami (Hurricane),24.58993,-80.13459,Wood,119940.12,5997.01,119940.12
LOC-02392,Los Angeles (Quake),35.76023,-119.25005,Wood,872767.49,43638.37,872767.49
LOC-02393,Miami (Hurricane),25.64406,-79.98031,Concrete,159856.64,7992.83,159856.64
LOC-02394,Los Angeles (Quake),31.90931,-117.50006,Masonry,72410.05,1448.2,86892.06
LOC-02395,Los Angeles (Quake),34.25256,-116.49088,Wood,697027.11,13940.54,697027.11
LOC-02396,Miami (Hurricane),26.05586,-80.71915,Wood,494827.08,24741.35,494827.08
LOC-02397,Houston (Flood/Wind),29.83126,-95.2708,Masonry,305629.68,15281.48,305629.68
LOC-02398,Miami (Hurricane),24.55838,-80.63697,Wood,450093.32,45009.33,450093.32
LOC-02399,Houston (Flood/Wind),29.68707,-93.68295,Concrete,428009.9,42800.99,513611.88
LOC-02400,Miami (Hurricane),25.18512,-79.17857,Wood,129647.13,2592.94,129647.13
LOC-02401,Los Angeles (Quake),34.5086,-116.40155,Steel,359050.79,17952.54,359050.79
LOC-02402,Los Angeles (Quake),34.97925,-118.48001,Masonry,109799.78,2196.0,109799.78
LOC-02403,Houston (Flood/Wind),29.0002,-95.48497,Wood,3705414.11,370541.41,4446496.93
LOC-02404,Miami (Hurricane),25.62668,-79.28641,Wood,313061.23,6261.22,313061.23
LOC-02405,Los Angeles (Quake),32.96242,-118.75034,Concrete,294496.17,29449.62,235596.94
LOC-02406,Miami (Hurricane),26.49578,-80.31974,Wood,2367500.9,47350.02,2367500.9
LOC-02407,Houston (Flood/Wind),30.41853,-95.29318,Wood,447763.11,8955.26,358210.49
LOC-02408,Miami (Hurricane),26.29065,-79.55528,Wood,50000.0,5000.0,40000.0
LOC-02409,Los Angeles (Quake),34.21285,-118.4664,Wood,243958.31,12197.92,243958.31
LOC-02410,Houston (Flood/Wind),30.36184,-93.17232,Concrete,892664.99,44633.25,892664.99
LOC-02411,Houston (Flood/Wind),29.44944,-94.96614,Wood,803781.55,16075.63,803781.55
LOC-02412,Miami (Hurricane),25.06887,-80.34048,Concrete,140668.25,2813.37,112534.6
LOC-02413,Los Angeles (Quake),33.95085,-118.02688,Wood,649737.34,12994.75,519789.87
LOC-02414,Houston (Flood/Wind),30.27794,-95.80762,Wood,50000.0,2500.0,50000.0
LOC-02415,Los Angeles (Quake),35.84588,-119.87474,Wood,101621.98,10162.2,101621.98
LOC-02416,Houston (Flood/Wind),29.07218,-95.10375,Masonry,1026868.31,20537.37,1026868.31
LOC-02417,Houston (Flood/Wind),29.01616,-96.19557,Wood,485588.15,48558.82,388470.52
LOC-02418,Houston (Flood/Wind),30.5206,-96.31335,Wood,99832.77,4991.64,99832.77
LOC-02419,Houston (Flood/Wind),30.31983,-96.72581,Wood,731837.16,73183.72,731837.16
LOC-02420,Miami (Hurricane),26.77412,-79.35025,Concrete,385184.59,7703.69,385184.59
LOC-02421,Houston (Flood/Wind),29.54172,-97.07517,Steel,169231.94,16923.19,169231.94
LOC-02422,Los Angeles (Quake),34.1361,-121.77425,Wood,132917.82,13291.78,132917.82
LOC-02423,Houston (Flood/Wind),30.26709,-96.09882,Wood,572033.44,57203.34,572033.44
LOC-02424,Houston (Flood/Wind),29.62687,-96.00594,Wood,161661.93,16166.19,129329.54
LOC-02425,Miami (Hurricane),25.62193,-81.18887,Concrete,473351.43,47335.14,568021.71
LOC-02426,Houston (Flood/Wind),29.39616,-95.4224,Masonry,416028.74,20801.44,332822.99
LOC-02427,Miami (Hurricane),26.04841,-80.28626,Concrete,333513.65,33351.37,266810.92
LOC-02428,Los Angeles (Quake),34.13157,-118.7595,Steel,164952.75,16495.27,197943.3
LOC-02429,Los Angeles (Quake),34.91274,-116.21542,Wood,131196.71,6559.84,131196.71
LOC-02430,Houston (Flood/Wind),28.72062,-97.23285,Wood,210838.46,10541.92,253006.15
LOC-02431,Houston (Flood/Wind),27.58798,-95.44455,Wood,196848.61,9842.43,196848.61
LOC-02432,Miami (Hurricane),26.05706,-79.2528,Wood,430177.44,21508.87,516212.93
LOC-02433,Los Angeles (Quake),32.40057,-117.4686,Steel,385697.35,19284.87,385697.35
LOC-02434,Los Angeles (Quake),34.19604,-120.34039,Concrete,761559.14,76155.91,761559.14
LOC-02435,Miami (Hurricane),25.31489,-79.47317,Wood,111809.38,11180.94,111809.38
LOC-02436,Houston (Flood/Wind),29.59866,-95.99364,Wood,203422.61,20342.26,162738.09
LOC-02437,Miami (Hurricane),25.43276,-80.2132,Wood,626194.13,12523.88,751432.96
LOC-02438,Houston (Flood/Wind),29.32225,-95.18015,Wood,50000.0,1000.0,50000.0
LOC-02439,Houston (Flood/Wind),30.02028,-96.94656,Wood,368620.8,7372.42,368620.8
LOC-02440,Houston (Flood/Wind),30.61708,-95.81527,Wood,339299.34,6785.99,271439.47
LOC-02441,Los Angeles (Quake),33.03683,-119.41878,Wood,164607.01,3292.14,164607.01
LOC-02442,Miami (Hurricane),28.10532,-79.59142,Wood,254472.49,12723.62,305366.99
LOC-02443,Miami (Hurricane),25.44206,-80.23406,Masonry,276393.6,5527.87,331672.32
LOC-02444,Los Angeles (Quake),33.82909,-117.78642,Wood,386593.99,7731.88,386593.99
LOC-02445,Miami (Hurricane),24.25955,-79.88648,Wood,1129505.98,22590.12,903604.78
LOC-02446,Los Angeles (Quake),34.94068,-116.66052,Concrete,297761.0,5955.22,297761.0
LOC-02447,Houston (Flood/Wind),30.52694,-95.79273,Masonry,117502.26,5875.11,141002.72
LOC-02448,Los Angeles (Quake),34.96353,-118.7474,Wood,131706.79,13170.68,131706.79
LOC-02449,Los Angeles (Quake),34.56922,-117.95985,Wood,456822.34,45682.23,456822.34
LOC-02450,Los Angeles (Quake),34.90544,-117.9149,Wood,556728.02,27836.4,556728.02
LOC-02451,Houston (Flood/Wind),28.9607,-94.64616,Masonry,428720.21,42872.02,428720.21
LOC-02452,Houston (Flood/Wind),29.22142,-96.24989,Wood,50000.0,5000.0,60000.0
LOC-02453,Los Angeles (Quake),32.39578,-117.49357,Masonry,291730.98,5834.62,291730.98
LOC-02454,Miami (Hurricane),26.23959,-79.60519,Concrete,242467.67,24246.77,290961.21
LOC-02455,Houston (Flood/Wind),29.12795,-96.6758,Concrete,50000.0,5000.0,50000.0
LOC-02456,Los Angeles (Quake),34.53392,-119.28928,Concrete,1090779.94,109077.99,1090779.94
LOC-02457,Houston (Flood/Wind),29.23771,-95.45272,Masonry,95711.08,9571.11,95711.08
LOC-02458,Los Angeles (Quake),34.50562,-118.86371,Concrete,52484.05,5248.41,62980.86
LOC-02459,Miami (Hurricane),26.14517,-79.25154,Wood,185140.31,18514.03,185140.31
LOC-02460,Los Angeles (Quake),31.2921,-120.50674,Concrete,184875.47,18487.55,184875.47
LOC-02461,Miami (Hurricane),25.33169,-80.60965,Wood,146578.9,7328.95,175894.68
LOC-02462,Los Angeles (Quake),31.54772,-118.86269,Wood,171963.13,17196.31,137570.51
LOC-02463,Los Angeles (Quake),35.15706,-117.89838,Wood,199500.92,3990.02,199500.92
LOC-02464,Houston (Flood/Wind),28.84694,-95.13522,Wood,161806.16,8090.31,161806.16
LOC-02465,Los Angeles (Quake),32.16792,-116.76496,Concrete,599546.78,29977.34,719456.13
LOC-02466,Houston (Flood/Wind),29.83127,-94.5399,Wood,331928.22,6638.56,331928.22
LOC-02467,Miami (Hurricane),26.3758,-79.59938,Wood,169968.98,16996.9,169968.98
LOC-02468,Los Angeles (Quake),32.4261,-120.23956,Concrete,319544.21,15977.21,319544.21
LOC-02469,Houston (Flood/Wind),30.36578,-94.83951,Masonry,385350.21,19267.51,385350.21
LOC-02470,Houston (Flood/Wind),28.53804,-95.9663,Wood,141655.5,14165.55,141655.5
LOC-02471,Houston (Flood/Wind),29.16905,-93.98183,Wood,617418.93,61741.89,617418.93
LOC-02472,Houston (Flood/Wind),29.52375,-95.55906,Masonry,159233.88,15923.39,159233.88
LOC-02473,Houston (Flood/Wind),27.96516,-94.15322,Concrete,88468.02,8846.8,106161.63
LOC-02474,Miami (Hurricane),25.37546,-80.64069,Wood,73276.23,3663.81,73276.23
LOC-02475,Los Angeles (Quake),30.46089,-119.46049,Wood,371054.03,18552.7,371054.03
LOC-02476,Los Angeles (Quake),34.04899,-117.67616,Wood,195515.82,19551.58,234618.98
LOC-02477,Houston (Flood/Wind),30.14818,-94.15722,Wood,1275218.4,127521.84,1275218.4
LOC-02478,Los Angeles (Quake),31.41982,-118.50681,Wood,242781.73,12139.09,242781.73
LOC-02479,Los Angeles (Quake),34.80722,-120.19861,Wood,277294.61,5545.89,221835.69
LOC-02480,Los Angeles (Quake),35.89496,-117.2269,Wood,338103.44,16905.17,405724.13
LOC-02481,Houston (Flood/Wind),28.87673,-95.08197,Wood,213497.46,21349.75,213497.46
LOC-02482,Los Angeles (Quake),36.56112,-118.88708,Wood,89745.3,8974.53,107694.36
LOC-02483,Miami (Hurricane),26.39146,-79.01644,Wood,528047.08,10560.94,422437.67
LOC-02484,Miami (Hurricane),24.93605,-80.41371,Wood,4451214.11,445121.41,4451214.11
LOC-02485,Los Angeles (Quake),32.89809,-117.72225,Wood,58614.67,5861.47,46891.74
LOC-02486,Miami (Hurricane),25.17096,-81.37037,Masonry,381536.22,19076.81,305228.98
LOC-02487,Houston (Flood/Wind),28.85758,-94.53429,Wood,414021.25,8280.43,496825.5
LOC-02488,Los Angeles (Quake),35.30378,-117.60856,Concrete,262293.5,26229.35,209834.8
LOC-02489,Los Angeles (Quake),34.56471,-118.95183,Concrete,153313.52,3066.27,153313.52
LOC-02490,Miami (Hurricane),26.19198,-80.59172,Wood,293627.78,29362.78,352353.34
LOC-02491,Los Angeles (Quake),33.81868,-119.57492,Concrete,427590.41,21379.52,427590.41
LOC-02492,Houston (Flood/Wind),28.38806,-94.96573,Wood,1827359.18,36547.18,2192831.01
LOC-02493,Los Angeles (Quake),32.85448,-118.2754,Wood,129073.95,6453.7,129073.95
LOC-02494,Houston (Flood/Wind),28.51798,-96.48768,Wood,318946.64,6378.93,382735.97
LOC-02495,Los Angeles (Quake),32.94297,-117.8014,Concrete,394760.07,19738.0,394760.07
LOC-02496,Miami (Hurricane),26.25899,-80.50454,Wood,323993.96,32399.4,323993.96
LOC-02497,Miami (Hurricane),25.42491,-80.11977,Concrete,50000.0,5000.0,50000.0
LOC-02498,Miami (Hurricane),25.36546,-79.6837,Concrete,365977.99,18298.9,365977.99
LOC-02499,Houston (Flood/Wind),28.99353,-97.15474,Masonry,309719.36,15485.97,309719.36
LOC-02500,Miami (Hurricane),24.79657,-80.30157,Concrete,471375.34,23568.77,471375.34
LOC-02501,Houston (Flood/Wind),30.34309,-96.70209,Concrete,2697101.48,269710.15,3236521.77
LOC-02502,Los Angeles (Quake),33.15976,-118.44641,Wood,236739.84,4734.8,236739.84
LOC-02503,Miami (Hurricane),25.51163,-80.49806,Wood,50000.0,2500.0,50000.0
LOC-02504,Miami (Hurricane),26.50661,-80.18958,Wood,789023.79,15780.48,789023.79
LOC-02505,Los Angeles (Quake),35.83211,-121.37039,Steel,50000.0,2500.0,50000.0
LOC-02506,Houston (Flood/Wind),31.83065,-94.99244,Concrete,219108.06,21910.81,219108.06
LOC-02507,Houston (Flood/Wind),28.86178,-94.83644,Steel,201373.73,4027.47,241648.47
LOC-02508,Los Angeles (Quake),32.80194,-119.97028,Wood,1474238.56,147423.86,1179390.85
LOC-02509,Miami (Hurricane),27.91809,-80.95151,Wood,850151.37,85015.14,850151.37
LOC-02510,Los Angeles (Quake),33.68417,-117.51551,Masonry,119126.81,11912.68,119126.81
LOC-02511,Miami (Hurricane),24.79548,-78.88391,Wood,362415.8,7248.32,362415.8
LOC-02512,Miami (Hurricane),23.97256,-78.29057,Concrete,222829.03,4456.58,178263.23
LOC-02513,Houston (Flood/Wind),27.50926,-94.19378,Concrete,1184029.53,59201.48,1420835.44
LOC-02514,Houston (Flood/Wind),29.08406,-96.35895,Wood,177404.88,17740.49,177404.88
LOC-02515,Miami (Hurricane),26.36708,-79.84736,Masonry,82807.42,8280.74,82807.42
LOC-02516,Miami (Hurricane),25.87847,-79.72045,Masonry,732073.09,14641.46,585658.48
LOC-02517,Miami (Hurricane),25.68021,-80.97166,Wood,305421.06,15271.05,305421.06
LOC-02518,Los Angeles (Quake),33.76118,-117.88155,Wood,160734.08,3214.68,160734.08
LOC-02519,Houston (Flood/Wind),27.74194,-94.5041,Wood,630726.31,12614.53,630726.31
LOC-02520,Miami (Hurricane),25.23117,-79.28456,Concrete,368087.15,7361.74,368087.15
LOC-02521,Los Angeles (Quake),33.72384,-117.89757,Wood,396108.11,7922.16,396108.11
LOC-02522,Miami (Hurricane),25.3754,-80.2292,Wood,120602.72,2412.05,120602.72
LOC-02523,Houston (Flood/Wind),31.1329,-96.14136,Wood,281600.22,5632.0,281600.22
LOC-02524,Los Angeles (Quake),33.79525,-116.81273,Concrete,403664.78,20183.24,403664.78
LOC-02525,Miami (Hurricane),25.75434,-79.96426,Wood,582413.59,29120.68,698896.31
LOC-02526,Houston (Flood/Wind),31.7796,-93.08328,Wood,116423.8,2328.48,116423.8
LOC-02527,Houston (Flood/Wind),31.08228,-95.41686,Wood,50000.0,1000.0,60000.0
LOC-02528,Los Angeles (Quake),34.42582,-117.06446,Concrete,102599.84,2052.0,82079.87
LOC-02529,Los Angeles (Quake),33.44536,-118.37577,Concrete,205807.66,4116.15,246969.2
LOC-02530,Miami (Hurricane),25.99677,-79.01789,Wood,5189842.27,103796.85,5189842.27
LOC-02531,Miami (Hurricane),26.18297,-79.30939,Steel,1011315.6,101131.56,1011315.6
LOC-02532,Los Angeles (Quake),31.94637,-119.95882,Wood,612110.82,61211.08,734532.98
LOC-02533,Miami (Hurricane),26.41466,-80.44432,Masonry,297137.92,5942.76,356565.5
LOC-02534,Miami (Hurricane),25.94623,-80.97828,Masonry,97675.83,9767.58,97675.83
LOC-02535,Los Angeles (Quake),32.8874,-117.93138,Wood,647249.07,32362.45,517799.26
LOC-02536,Los Angeles (Quake),34.45187,-117.51821,Wood,233585.43,23358.54,280302.52
LOC-02537,Miami (Hurricane),25.32793,-80.62955,Masonry,510986.77,25549.34,510986.77
LOC-02538,Houston (Flood/Wind),29.27147,-94.95848,Wood,360728.05,18036.4,360728.05
LOC-02539,Miami (Hurricane),25.51668,-79.07386,Concrete,324278.08,16213.9,259422.47
LOC-02540,Miami (Hurricane),24.06214,-80.4776,Wood,191163.51,3823.27,191163.51
LOC-02541,Los Angeles (Quake),36.5972,-118.57188,Wood,159207.83,7960.39,127366.26
LOC-02542,Los Angeles (Quake),36.35534,-117.136,Wood,421160.98,21058.05,421160.98
LOC-02543,Miami (Hurricane),25.50645,-80.92352,Wood,498285.07,24914.25,597942.08
LOC-02544,Miami (Hurricane),24.39575,-81.5632,Wood,75412.45,7541.25,75412.45
LOC-02545,Los Angeles (Quake),34.92589,-117.60878,Wood,1139539.32,56976.97,1139539.32
LOC-02546,Los Angeles (Quake),34.46362,-118.79697,Wood,202757.32,10137.87,202757.32
LOC-02547,Miami (Hurricane),26.83953,-79.99648,Wood,50000.0,1000.0,50000.0
LOC-02548,Miami (Hurricane),26.48549,-79.18227,Wood,343876.58,34387.66,343876.58
LOC-02549,Miami (Hurricane),26.18507,-80.42821,Wood,1210481.34,60524.07,1210481.34
LOC-02550,Miami (Hurricane),25.18097,-79.94667,Masonry,82000.41,8200.04,82000.41
LOC-02551,Houston (Flood/Wind),30.20872,-96.47824,Concrete,2323329.79,116166.49,2323329.79
LOC-02552,Miami (Hurricane),25.66501,-80.98353,Steel,107297.57,2145.95,128757.09
LOC-02553,Houston (Flood/Wind),28.81022,-95.1002,Wood,747928.97,37396.45,598343.18
LOC-02554,Miami (Hurricane),26.06113,-78.50185,Wood,320364.91,32036.49,320364.91
LOC-02555,Miami (Hurricane),25.01392,-79.62412,Concrete,1058908.97,105890.9,1058908.97
LOC-02556,Miami (Hurricane),24.7467,-82.22706,Concrete,97632.05,9763.21,78105.64
LOC-02557,Los Angeles (Quake),33.26406,-118.9973,Wood,972602.03,48630.1,972602.03
LOC-02558,Houston (Flood/Wind),27.83819,-97.53086,Wood,176115.84,3522.32,176115.84
LOC-02559,Los Angeles (Quake),33.16749,-115.51047,Concrete,270523.62,13526.18,216418.9
LOC-02560,Los Angeles (Quake),34.14603,-117.0732,Masonry,392451.73,39245.17,392451.73
LOC-02561,Los Angeles (Quake),33.76902,-118.83163,Wood,157977.23,3159.54,157977.23
LOC-02562,Miami (Hurricane),25.67443,-80.50571,Concrete,258965.75,12948.29,207172.6
LOC-02563,Houston (Flood/Wind),29.28683,-96.32823,Masonry,133018.53,2660.37,133018.53
LOC-02564,Houston (Flood/Wind),30.85956,-95.15526,Masonry,50276.7,5027.67,50276.7
LOC-02565,Houston (Flood/Wind),27.36842,-95.02284,Concrete,596189.14,59618.91,596189.14
LOC-02566,Miami (Hurricane),25.57287,-80.32272,Wood,524897.13,10497.94,419917.7
LOC-02567,Los Angeles (Quake),32.83529,-119.20629,Concrete,690198.87,34509.94,690198.87
LOC-02568,Houston (Flood/Wind),28.66493,-94.79288,Concrete,189391.59,3787.83,189391.59
LOC-02569,Miami (Hurricane),25.1701,-79.50358,Wood,767998.08,76799.81,614398.46
LOC-02570,Miami (Hurricane),24.68192,-80.01501,Wood,208344.43,10417.22,208344.43
LOC-02571,Los Angeles (Quake),34.57781,-117.61969,Wood,456732.89,9134.66,456732.89
LOC-02572,Miami (Hurricane),25.73073,-79.07919,Wood,59237.81,5923.78,59237.81
LOC-02573,Houston (Flood/Wind),30.63696,-94.74815,Masonry,918399.55,18367.99,734719.64
LOC-02574,Miami (Hurricane),26.07969,-79.7707,Concrete,214701.43,21470.14,214701.43
LOC-02575,Miami (Hurricane),25.05838,-80.76256,Concrete,50000.0,5000.0,40000.0
LOC-02576,Miami (Hurricane),25.09033,-81.29493,Concrete,50000.0,5000.0,50000.0
LOC-02577,Houston (Flood/Wind),30.217,-96.17382,Wood,80805.45,1616.11,64644.36
LOC-02578,Houston (Flood/Wind),29.59272,-93.99566,Wood,202597.56,20259.76,243117.07
LOC-02579,Miami (Hurricane),24.7964,-80.2087,Concrete,218883.94,4377.68,218883.94
LOC-02580,Houston (Flood/Wind),28.97239,-94.34003,Wood,643485.2,64348.52,514788.16
LOC-02581,Miami (Hurricane),26.51162,-79.31042,Wood,85880.65,1717.61,85880.65
LOC-02582,Miami (Hurricane),27.12248,-80.34945,Masonry,449352.69,8987.05,359482.15
LOC-02583,Los Angeles (Quake),33.8918,-121.26782,Wood,6572456.34,328622.82,5257965.07
LOC-02584,Miami (Hurricane),26.10163,-79.3966,Wood,286601.63,5732.03,286601.63
LOC-02585,Los Angeles (Quake),33.05342,-119.35332,Masonry,440469.16,8809.38,440469.16
LOC-02586,Los Angeles (Quake),34.29232,-117.65892,Wood,592875.78,11857.52,592875.78
LOC-02587,Miami (Hurricane),25.39359,-80.11833,Wood,261886.04,13094.3,261886.04
LOC-02588,Miami (Hurricane),26.67928,-80.64349,Masonry,871212.87,17424.26,871212.87
LOC-02589,Houston (Flood/Wind),30.09435,-95.74971,Wood,132159.35,2643.19,132159.35
LOC-02590,Miami (Hurricane),26.08239,-78.70138,Concrete,478627.76,9572.56,478627.76
LOC-02591,Houston (Flood/Wind),30.74633,-94.47239,Wood,932950.25,18659.0,1119540.3
